Engine rpm,Lub oil pressure,Fuel pressure,Coolant pressure,lub oil temp,Coolant temp
574,5.12379394,6.041013752,0.832217376,76.62368096,66.07677748
585,1.921917373,5.592566379,1.528384208,81.43255335,87.18899473
714,2.018115048,7.764358029,4.216226029,78.08760682,70.00552301
518,2.281100795,9.465194094,2.011729122,77.48609491,77.15055697
972,3.087469818,5.126478328,2.482814174,73.91077105,80.00100777
852,3.832447274,6.903192681,1.749999987,76.91732725,72.53782059
844,2.111359434,8.117527058,1.310539828,78.22081653,85.74883757
668,5.600348117,6.940807725,1.02033796,75.81959937,67.28587285
486,1.713611884,7.593934815,3.271718312,73.74330466,91.29687786
977,4.303022093,9.997433367,1.773146226,76.82705679,77.63878529
463,2.167289157,8.876900752,3.306419175,78.91209355,81.877674
741,2.937159113,3.350310672,1.775835338,76.48424919,78.16267581
341,3.067883314,6.279435564,1.687463615,77.43066983,70.60409841
653,3.282198889,11.05544733,1.721214555,76.17790966,72.63359144
855,1.93441491,4.636650274,1.935479939,80.26301037,79.04495165
821,2.415754704,8.474087461,2.199621102,76.02945192,69.30120611
591,2.741934938,5.502254073,3.725088941,75.10319154,69.27599168
842,2.056017688,6.844784712,2.574230336,76.32022721,74.32029657
888,2.897511047,5.805704873,1.194699346,77.28192031,70.52688686
894,5.714365091,11.39918794,1.363291409,75.81811406,76.85102758
917,5.355938199,4.110570108,1.843057714,77.97336974,78.61464702
635,3.211594736,5.354700594,2.117360926,75.50024295,91.25978059
866,2.451496478,5.401849637,1.272444362,77.25620362,75.16828826
1215,4.368087499,6.062382126,1.37039399,75.41565436,79.35226
739,3.917306134,6.287439374,2.309659343,75.29750892,82.03596641
658,2.50222075,3.366303446,2.55959595,76.84634508,83.57158358
474,2.681084268,6.378275859,1.034419775,77.15755867,70.76225279
405,2.008248615,9.191454978,1.939528941,74.01876409,75.48308291
672,2.424016598,1.401521494,2.898341034,79.84643935,76.22757636
952,2.125976804,4.091052236,1.116571647,75.22977884,88.18107978
625,1.990927765,4.608575394,1.821683151,74.08297144,76.73183807
613,2.993241372,4.509957865,2.26226337,79.41785127,79.88678156
885,2.068530485,5.71962655,3.190693679,76.53783894,80.66159568
918,4.790339477,3.595930805,2.554669677,77.17322813,67.90183935
1009,3.209839386,7.493684613,2.161047288,75.90726088,71.98248924
775,4.134663131,4.819680605,1.58499865,77.22903263,77.98527304
1073,4.156611281,1.433790657,2.29787605,76.95819146,76.87756872
489,1.940465934,3.613044506,3.141953611,74.8218072,72.34369056
460,1.955913359,4.281511789,1.410083645,77.75819543,73.42676483
558,3.021125197,8.004442372,3.49171601,74.1671063,76.51565313
603,2.432359166,6.187721877,1.437540942,81.32816317,82.67797384
1095,2.65625508,4.381775367,0.767701176,76.64826712,72.37001203
943,3.664974507,4.745614511,2.752125866,76.81656817,70.44808236
1224,4.581184992,6.583239815,1.797391615,77.31834989,71.63844337
673,3.726864873,4.041011981,1.303336629,75.43247429,75.17040555
532,3.461161918,3.996230799,0.195177828,77.12165628,77.58102686
296,3.033583505,6.628801661,3.167462348,74.32833007,78.9570626
701,3.146798783,5.832339253,3.097496182,76.92440478,87.2261829
951,1.191360145,9.98629994,3.556036348,75.94459364,75.15201233
551,3.747791816,3.90631388,2.337470473,77.17459461,84.34294921
1038,3.939605554,7.012404467,2.944527154,77.24563171,83.5931899
739,4.407395025,5.550842411,2.036736292,78.10432077,77.82482743
766,4.603672879,8.701357956,1.673445489,77.76979693,74.38158877
749,3.361777547,5.725126484,2.53200022,75.18398224,71.8892248
675,3.426774861,9.246831694,2.378371216,76.4389796,75.79177258
908,4.776496492,6.59741007,1.617758842,75.48507425,63.55244238
825,2.956692276,6.531330578,1.636216701,77.14507843,78.65037397
978,2.242710184,6.706948683,1.170688578,75.9679314,79.2678442
728,2.985200473,5.199134835,3.031391808,75.46397181,84.66916689
442,5.419298331,9.539545865,2.428402321,76.89471363,76.12438504
650,5.093517922,5.309079949,1.404879463,78.06474272,81.38178479
645,4.024922678,4.700539017,1.833863899,74.50327099,82.92686382
911,3.242320934,5.66826337,2.641789463,76.26567127,73.5900521
564,5.442297046,3.874103996,2.730921491,74.90933393,84.8297755
640,3.141753207,5.068797061,1.983550285,75.58976448,69.64982153
957,4.467782391,6.734085168,3.154498811,76.78408715,86.6280098
1360,2.207026043,4.661851329,3.331668584,75.33901001,78.76783765
704,2.602146613,7.37792329,2.093363784,77.45464682,80.22161876
450,2.102848246,4.244557694,2.382269709,78.07495952,81.80449391
645,3.895740722,9.626817887,1.927221392,77.67557323,75.23685196
503,3.745668333,7.832278761,2.781432953,73.83870936,80.3766879
774,3.178143355,4.981749807,2.546389481,74.94567371,86.45635775
1201,1.952887384,5.530103493,1.335128836,76.99868256,71.17204146
779,4.982419141,6.317337013,1.286841467,76.94670662,64.92804682
490,2.755826848,8.846911647,4.214204747,76.53356196,71.36438834
803,1.65738194,5.455268994,1.66088805,75.01597586,77.08577098
766,2.543176584,7.796650209,1.64811142,77.32717495,78.85301874
859,2.500034933,7.289598218,1.399779439,77.64764104,67.01003802
565,2.622011912,7.637643727,1.535262778,76.37841312,69.74819362
922,3.780386815,6.457391372,2.416160949,74.72463454,82.18901877
921,4.049235828,5.639328808,2.884531371,76.99740236,78.63309102
890,3.952270382,5.012626269,2.31013308,76.06812977,73.59017834
487,3.252816195,9.444192182,1.559853621,76.97085079,85.63137146
736,4.819009267,10.29128001,2.307268338,79.79901927,69.88218506
482,2.713584072,6.476221945,2.516482687,78.49283863,72.56831323
644,4.398580099,3.913021681,3.354028418,77.77835994,83.63044119
630,2.282054158,6.158960744,1.27906578,77.57964862,75.63327453
723,1.772147348,4.389838692,3.527164745,76.48322621,80.76771549
628,3.864148008,4.598943456,1.559997663,75.83446268,75.76058166
665,3.764112846,6.455340631,1.738514408,74.99145798,79.42535182
732,2.626008777,5.551948333,2.163336899,75.61894538,88.05642719
1126,2.461498488,7.225399372,3.409153074,77.04371864,85.2698088
479,2.75831021,4.880911813,0.944533448,76.37386396,83.28996781
564,4.027026788,4.809862652,2.653444958,77.54389937,85.38752965
823,3.139223334,10.61133234,3.108060926,75.66364503,71.09794903
796,3.823450058,6.336588647,1.769773971,77.51846939,72.84896841
681,4.210146606,7.11600012,2.58714132,78.44407517,78.27837279
752,5.857743031,9.979378214,1.83967067,76.65476273,72.52277823
424,2.887835039,5.537057488,1.230042261,73.98825288,76.90054579
961,4.332142983,4.068593718,1.634463541,77.20618426,71.03375597
682,5.147047361,7.397697526,1.97808809,77.34846272,88.21152978
589,3.771038157,4.738313522,1.387299843,74.74800348,80.82996141
723,4.184354699,6.977155048,1.586604415,80.56821868,72.38168446
1082,2.233985683,3.656706126,2.2503762,75.93583138,82.12444108
598,3.514894432,5.661537541,1.573332851,76.23817192,78.94451851
897,3.296502643,7.349044044,2.543978267,75.0637922,85.07069346
1158,2.653551652,4.95609747,1.126614558,76.7039353,82.82152323
861,3.587481146,8.150492668,1.800578457,78.16175043,67.78009884
1007,5.45154722,11.21564322,2.253603905,77.30982119,75.68212672
789,2.418986931,4.922486752,2.012062031,75.11205929,78.51608052
558,2.517010348,4.460839184,3.687681202,77.07956871,71.93149311
681,4.925004234,9.157327746,1.932960189,74.6337266,75.35707556
651,3.595662029,4.866263078,1.976967162,76.73165814,73.91053427
440,3.709031421,2.945656476,1.937990061,76.66199919,81.47769606
538,2.950237721,11.42815309,1.542400463,76.8424878,85.72359676
749,2.501936298,6.059382117,2.913547518,81.35115288,85.47677947
423,5.130553364,3.467472369,1.726349223,77.80895743,74.92566345
1034,3.035609195,7.485034865,1.985491839,76.66482676,89.38842959
751,2.96699544,7.895593442,2.096587177,76.78911821,77.3279702
938,1.759354636,11.67571019,3.378849554,77.02660107,71.29446202
784,3.513723683,3.383128767,1.725661279,77.58951484,71.27115643
578,2.437010096,4.390760155,2.417308863,77.41087365,67.91754773
770,5.198257103,5.158504076,0.483906615,73.95326554,81.90723663
821,4.118057863,6.838184479,2.215599008,78.31288901,75.81766369
910,3.145849918,7.097565637,1.623405391,78.04531775,71.52027814
1125,3.097949669,6.940524661,1.480441784,75.39747338,77.48653067
936,2.940127611,5.477091915,1.363026625,77.76732805,77.45324168
524,2.304571541,9.020127247,2.231480686,77.83148095,69.05683631
452,2.32352549,4.720204162,2.924918423,75.44744115,85.54000576
1029,4.118065265,4.150737614,1.887439362,75.19560356,77.44039094
471,4.628287925,4.555319764,2.49990938,74.29715096,84.66077966
469,3.99855817,3.525242354,3.114488962,74.98083912,79.95701444
1008,3.241596376,9.666081823,0.988809674,75.54527978,78.1728793
588,3.608548328,7.239063185,1.724831511,76.99880828,84.51274797
438,4.617101741,7.002154241,2.817963718,77.03562129,71.14801655
847,2.536973746,5.0809481,2.823718799,76.80274959,80.76841657
803,2.268509024,7.153450693,1.944421531,78.03505972,82.16213003
562,2.468570353,6.670845951,1.766800297,78.36114972,77.95210342
632,2.924839552,10.57647789,1.871845355,74.54114587,85.15134395
553,3.318821747,5.178718791,2.23184403,79.15631897,71.52427706
502,3.741823433,6.236458733,1.536509219,76.11609301,80.00249046
1396,2.430840714,7.519127639,1.114416427,77.27566804,74.4182383
512,4.697071314,4.868533928,0.892327009,74.94021175,71.71896313
526,4.866115234,3.88441481,2.785692621,75.987798,77.70955787
486,5.489293527,7.05345793,2.016004365,74.56897072,72.83059708
1090,4.729924926,5.309892117,3.289947013,74.23702455,69.8384882
1115,4.606043765,6.458223667,1.923647272,77.61141941,67.126061
550,3.155576535,8.517324096,2.131765437,78.01504034,69.00508887
956,3.370299174,2.06743247,1.725748921,78.14982041,80.84986509
498,2.647142614,7.629403017,1.249165971,77.40551031,72.43087331
488,3.072176385,6.225098093,1.05042083,76.8192631,80.55207382
733,2.892470917,8.157739017,1.704817402,74.78384167,80.64126262
788,2.93577268,5.524147059,2.986184911,76.37276162,85.16192169
1145,2.703077441,6.981580184,3.148921178,76.49702907,86.10037236
872,4.908632683,6.965158753,2.951710064,74.76949771,73.80382209
1196,2.854665293,4.663090226,1.856775296,77.3151821,87.77625006
1045,2.749453277,6.422872779,1.437082406,77.2045225,70.87909159
1155,2.053511026,8.637766687,2.660775572,76.76415167,87.79637537
969,2.790596237,4.49945453,2.562129192,74.23047163,73.9897927
468,3.032298123,5.135662274,0.866087477,76.0920382,81.7898791
389,3.697421417,6.723827514,2.368377239,80.37223631,73.2419916
599,4.176449613,6.166925827,1.695992126,78.41794771,77.69186883
1044,2.761382168,4.049299875,1.19373632,77.16060728,73.53876083
471,3.455963915,5.164471367,2.982607835,76.97259395,65.4211955
680,4.109139747,7.236591146,1.159886196,75.7210823,78.34868871
747,1.722408414,8.206797531,2.306974694,77.18617073,82.75583066
685,2.91712553,3.563674163,2.841262718,76.13588525,69.71331266
750,4.207832374,5.771060274,1.145841435,76.91911807,75.7122308
936,2.687376905,4.307265634,4.106061287,76.44575459,80.99357537
508,2.789566889,6.39399614,1.722387961,76.95307924,88.49009713
798,4.731301802,6.095808966,1.409581316,77.44931201,85.49448254
415,2.87517963,6.245713143,3.24594042,77.03996754,68.22250333
685,3.070260793,6.378319649,1.587727483,78.09638767,70.06416572
878,4.459100592,3.903002497,1.301864975,74.7307767,91.03230307
848,5.041836347,6.349225426,4.294664318,75.19796477,82.49990933
962,3.996573183,5.800062734,1.98626399,77.89517601,81.74399902
710,3.759057965,3.677632621,3.265592334,75.95175533,74.42868193
660,3.679290822,5.827285825,2.795473877,74.29820522,68.5790672
455,4.275140034,5.533796414,2.295824623,76.47541793,85.95135427
634,2.558161298,5.412969718,1.47413033,75.78857796,79.28784156
563,4.643245095,10.10972459,1.080628076,77.32012879,83.19894353
488,3.573149414,8.04271196,4.430260776,78.10970063,69.28021335
975,2.150511436,11.41427799,1.008080677,76.04873825,76.29115446
1090,3.041617935,5.580247809,1.109142659,77.00148796,82.38670585
861,3.274710427,7.840117129,0.337109973,75.34418982,79.98350214
1227,3.119882271,6.310673086,2.604885867,75.92176812,66.12269627
784,3.667632516,4.723455538,2.970770707,78.32662477,68.33054754
489,4.150486623,8.020215518,2.881867784,75.7347202,84.09289889
770,2.534334394,5.637399528,1.322775999,74.91665238,81.59372731
483,4.069966061,5.550692026,1.215043547,75.38342838,74.57736926
522,3.933438657,4.057591847,1.491675402,77.71043593,92.72045582
1047,4.247262099,4.02667262,1.037658796,76.42008497,80.33469108
822,3.689327576,8.948302543,2.998934037,78.15365466,81.75294735
646,2.23599324,7.854342318,2.16520825,75.06614626,83.69132744
634,3.960689877,6.472472233,3.328597529,74.4985932,74.79536457
746,3.107685334,5.57716929,3.268285026,73.35287012,72.23778972
758,2.302877407,7.795658689,1.982128291,75.36546289,80.30877872
1030,4.376656786,6.867291212,1.650716779,76.03480973,80.55403779
505,3.576975829,9.374166899,2.048024059,76.71482026,78.78420609
929,2.11448521,1.440258463,2.447481233,76.99151998,86.66479735
888,2.678256656,6.814992466,3.151094451,77.63210659,80.91215828
497,3.96661364,6.847104514,2.703716687,80.80946845,76.97547369
797,2.335653312,5.704886102,1.992053481,77.19855348,81.12930662
1099,3.115143037,6.086617165,1.740789316,75.32870335,79.58955321
1317,2.865121354,5.908732708,3.782053386,77.39052514,69.72528977
835,2.468334203,6.094379798,1.986499446,76.51071919,80.27099712
703,4.896007373,4.78800067,1.472804425,77.11900019,73.14065413
415,4.448791608,9.233145395,1.894500429,76.44704814,81.26492018
948,3.341450684,11.20016405,3.700814558,76.26349387,72.59605315
620,2.872799419,4.150499315,2.933682207,76.71412886,69.9108345
634,1.673427545,7.033303724,2.331197637,77.130718,78.58909607
676,4.252998402,4.682383256,2.781947303,77.69644825,74.85764514
583,5.373756218,3.854536932,2.570353037,76.52839731,83.33348904
603,3.9634518,6.339433766,1.36670298,80.30379465,73.47857286
898,4.909559951,1.424510374,2.928664668,76.82929698,79.91062103
1240,4.338728868,4.512453834,1.569757891,76.5075315,72.47545053
677,3.015383189,6.889351536,1.459326351,77.43497338,85.86177284
854,4.791303099,7.658102663,1.765442852,77.82892675,79.98793239
1158,3.43121954,7.937746975,3.361470563,75.60771801,83.59561635
738,2.161308241,6.693774554,1.940092167,78.74090222,84.38789731
696,5.104752092,4.373626187,1.404111777,75.8777383,78.38695832
779,2.597059056,4.569617336,1.358018091,73.74841662,77.32661628
790,3.744143307,5.319508844,1.310513914,74.63642544,77.47630992
708,5.190179022,6.889345077,2.50015902,75.50701395,68.46894918
412,3.857309129,8.340090555,2.841367147,73.53686828,87.58877404
1239,3.969398488,5.327650508,2.499353662,77.35800397,80.28497965
765,3.633105952,5.566320141,3.323499052,74.71212309,80.20422051
709,2.28967952,3.921706512,1.896456928,75.63486547,76.49011551
632,2.36921494,3.344539589,2.232493368,76.96029259,76.78550417
611,3.316773742,4.675285601,3.290701015,77.16002528,87.70962803
728,4.959775303,10.05910744,1.219871551,78.00626164,70.34910991
749,2.228730589,6.31996989,2.775209414,74.80497283,71.43580716
494,5.058203401,8.341653283,1.777649787,76.04518693,81.40557419
405,5.200945458,8.444788221,4.199535937,77.37728773,87.68123893
448,2.206675298,7.249722306,2.662892653,74.55586499,81.07565483
581,1.867250435,8.375115489,2.215093494,77.22660427,86.03033832
1223,4.102128217,5.65741539,3.278998978,74.16114253,75.21818661
706,2.514074842,3.617185575,1.833564607,76.03064572,74.95742445
861,4.71687559,8.256140036,1.669154049,77.53103328,72.80294133
526,3.116734651,6.474503376,1.441027499,74.63888666,80.60996032
733,2.660598927,8.761628174,1.819067463,75.44043278,74.48079296
577,3.072537285,6.189627662,4.312875758,75.99079013,83.87932051
1107,2.06600712,10.60354594,2.92299044,76.41852479,86.00981295
708,4.924875384,6.303995016,1.290624109,77.31271108,87.45415418
1101,3.05833792,6.931112047,1.578244579,75.47744661,84.15452158
1093,0.361325496,7.340947258,2.044774689,77.36658414,77.33351955
621,3.114902157,5.100399085,2.794418223,75.06848278,75.35416208
509,1.961584667,5.533621364,1.671211367,79.03543277,68.70422814
689,4.454949151,5.884481117,1.747699882,73.6321157,74.13603562
639,5.226335922,4.721771294,1.417380224,74.88782749,80.65363376
587,3.461062427,6.104340695,4.596106906,78.22565918,88.3683151
507,2.87798389,4.428623075,1.622487305,77.37200559,81.71202425
671,3.246586689,8.241662775,2.718680145,73.98288971,76.12483448
1077,2.228750899,11.58477006,1.546552746,77.95253312,78.78494235
978,1.267994504,7.128988341,3.326926342,77.2591543,90.14381556
631,0.908081161,6.190282917,2.178132295,75.84494004,71.72635162
966,6.141304114,4.723788267,1.500090047,76.68924263,73.86141164
884,2.323520851,6.037791509,2.066903934,76.27633403,77.49972072
646,4.181883296,3.797637417,1.718030789,75.13355194,80.2782973
932,2.951900152,9.356767298,1.655103042,74.32558046,88.92066367
895,3.787666275,5.626424687,2.444182626,76.06546036,81.31894986
1069,2.369648268,10.00598888,3.087171853,76.05347532,85.39971324
504,4.164169345,3.858399512,1.573525132,78.15414092,78.91368858
559,5.205547695,8.685250684,3.09835483,75.47076088,67.4907237
643,2.70299625,4.647304545,1.13984178,76.44634702,83.57750705
1420,4.076719001,8.949726107,4.678821775,76.63765434,92.77624874
708,1.86246793,3.338360502,4.455992946,76.70199909,80.26854661
620,2.053596805,8.873827887,1.657042463,78.20924876,84.19552238
825,3.732988694,8.471008898,2.594240458,77.08717197,72.63515689
673,3.356452332,6.790750918,2.671123519,76.3121399,89.39873128
889,2.883460287,7.035838379,1.559566169,80.99050432,73.39214703
971,4.360569125,7.188621772,2.703758954,73.90766701,75.09818632
586,1.817442029,5.074035756,2.345351874,77.07284109,72.24857955
550,2.884126432,4.400354722,2.043165254,77.69528018,76.73027543
554,3.350133301,3.96849442,2.149520925,76.79421398,70.6389154
1297,4.211831364,4.482056428,1.237458704,77.81680282,71.5021262
309,2.81607356,3.988010351,2.040428257,74.83366718,79.74869161
853,4.049891039,3.748256177,2.696836462,75.82197369,77.81166459
641,2.489557582,9.379791854,2.363186488,75.97751012,72.62568226
553,2.979992444,3.479247251,1.318681544,76.41945983,78.22096062
893,2.225755338,6.132337759,2.324529514,74.88975624,73.08507892
690,4.32231435,6.275410688,2.320679412,75.93992786,75.48356405
741,3.012372215,5.169604274,2.624146565,78.29934558,87.26938656
1066,2.005134283,3.505604768,2.466610292,76.29695574,79.01967029
539,3.333235308,8.204547047,2.23195396,77.46049895,86.44171825
600,4.978815317,5.478032067,1.96596001,78.47903376,71.34965289
1443,2.375405457,4.17659098,1.981442342,76.93509272,79.36073566
508,4.288546964,5.672751783,2.099556435,76.17277111,80.35733851
895,3.583424792,6.139456573,1.91138515,76.29299127,84.26132241
723,2.359133956,10.50397534,2.719321943,76.05518118,74.4970153
942,2.502759961,5.488407456,1.383655955,77.38172213,77.80168849
968,2.962207336,5.092636281,1.098152958,75.53007335,81.09113008
811,2.307386884,4.044584026,1.439092205,77.75691201,78.7091349
475,4.572998944,4.625491887,1.856133154,74.60773297,76.59712086
1206,2.612000056,7.525254613,1.84398253,74.99466545,73.08399657
819,4.400376227,4.515654341,2.923142699,78.3906914,74.71179751
1232,4.873319153,7.793953065,2.883599525,77.67389398,89.32986263
712,2.235628782,10.67361538,1.865197997,76.47180125,86.87158959
1158,3.54273596,3.938517294,2.384490925,76.49047304,70.22883945
1006,4.166020977,7.498647902,2.551732973,77.17193828,74.12591685
896,2.358579177,3.553186082,2.9052299,77.83856941,73.28311304
732,2.797571755,6.597667801,2.64426643,78.3500654,76.01622103
472,4.219101267,5.94776908,2.283976823,78.48345957,76.61160269
929,2.471971508,6.597364192,3.538679127,75.60880207,75.88127461
955,2.303127424,5.348903719,2.610321012,75.67499501,76.19507669
1020,2.917450732,11.68601482,2.80278299,76.66652892,77.55876322
770,3.834607022,7.261652433,2.132297582,75.08418591,71.18220736
885,3.187193468,7.628478897,2.919921011,81.04656257,86.77722259
1430,1.639557958,4.318094461,2.662880008,78.44076367,81.29913989
881,4.591507984,4.548771534,1.835620871,75.9503683,75.28806355
673,2.666703511,6.794246254,2.002112874,75.39693424,87.65960147
502,1.922632575,5.41732764,2.271464658,77.58712914,76.45677503
541,3.756059131,5.297192026,1.295794651,74.21588025,80.20015047
629,1.844226502,6.115239181,1.923118468,77.24620752,79.32150025
894,2.958170339,4.073445012,3.033422228,77.01962213,83.50277132
746,2.77729612,4.644270249,2.002949043,76.61869411,81.24667944
521,2.981469682,7.843002566,2.876663855,76.28666881,80.45869365
823,3.873634235,4.861403675,2.744469439,77.2456279,83.36729859
659,2.894886722,4.991706009,1.881455426,77.96910074,77.33694868
843,5.243362578,6.386482442,2.41147392,78.0196237,85.81167278
925,2.633808475,6.40270252,2.501133801,79.45425544,71.7039073
598,3.306079805,11.8859021,3.037559972,76.99428165,69.1510664
658,3.874299699,7.007719986,1.860161354,77.16209126,71.14201228
621,3.763585701,2.190610155,1.904775454,77.45083101,75.71165007
816,1.924260004,1.135958928,1.020585001,74.87002454,76.67849713
880,5.028886422,11.76564045,2.522502301,75.2834233,70.34061046
704,2.448940689,4.011016736,4.402374939,80.79942553,67.95304028
751,2.2641144,6.474544744,1.771581739,76.64063527,84.82546854
539,4.662042471,4.25991694,2.386211315,76.39783273,83.67923363
467,4.611006837,8.075600431,3.563527613,74.44128578,73.92144643
1387,5.206705705,5.011987203,1.336326744,75.38862818,73.38307975
730,3.200645361,8.042462302,2.327295315,78.88035002,82.74628926
587,2.306796638,9.773432386,2.546372988,76.0609099,72.37683773
514,3.552158318,8.507863981,3.141967564,76.42064851,83.85576271
572,2.877750601,6.852952933,1.475386179,76.83112272,92.42615203
1277,2.722358989,5.308491605,1.388460664,81.06719992,73.52550555
618,2.944362559,7.12411144,2.640482714,74.48931895,73.48918314
598,4.548059275,1.046268354,2.635381866,77.69005786,72.21926408
774,5.533166232,4.140704753,1.697758966,75.25784288,70.2962285
1039,2.781445779,5.879497934,1.256060338,75.72010091,73.3746841
1207,3.105795259,7.568521924,1.709388824,77.55725237,79.88417402
751,4.299476879,7.393724673,1.714239267,77.923307,88.83109066
370,4.74462323,6.713390234,2.592523433,77.21526755,79.54199466
906,3.063356813,6.951291073,1.269555185,79.61974907,76.90286563
922,3.657809539,8.462006886,1.103165568,76.62388032,86.69018853
946,2.926942837,5.443684958,1.382336748,74.89554687,69.75257127
731,3.630981326,5.809234431,2.131177221,76.80366836,66.73531304
944,4.895632399,6.179439809,3.076564596,80.48777988,82.66876686
589,2.512242297,4.676363629,2.066339619,76.46781778,79.27588636
595,4.361696288,6.363900936,1.401727698,74.66387816,85.26762839
634,4.000400896,7.849500269,1.77907754,75.12253852,77.90637638
881,3.773561022,6.258558989,2.187430765,77.93545071,80.24874435
1314,2.821013376,4.854730587,1.611060325,76.54957617,78.57338903
654,2.12681119,6.048616774,2.932469177,75.45248831,85.56178181
701,2.153376885,4.981113032,1.412653827,76.67264832,70.821148
983,1.998382078,6.295406931,1.59835165,75.66876682,70.18271306
769,2.717625528,8.623476408,4.517512388,76.94188219,88.94462125
1118,2.30211117,9.866151477,1.364154766,75.63620765,89.44191979
444,3.921870192,4.667850017,4.385393273,81.4621124,75.95303795
1337,2.677509389,4.390077215,2.961564191,73.79783097,86.06432264
926,2.973365635,6.369644094,3.727748298,76.12386208,70.28799782
568,3.251656436,2.149675628,1.430130049,79.9628062,82.69381128
626,2.846663082,11.25797938,1.100287594,74.26344957,81.42331064
831,3.975029383,3.804921385,3.652870241,74.74209691,81.52436321
863,3.793133287,5.331515417,2.425042462,77.13431109,76.79156062
915,3.348485472,6.572023828,1.866615034,77.62416062,90.04390159
982,4.251852289,6.21495499,2.712339089,76.19273877,80.86029021
918,5.260520077,4.330070679,1.733414993,76.99809019,76.70190092
1091,4.931282179,5.937140908,1.438727984,78.53531933,83.44429412
877,2.124620528,2.585503567,1.956373604,78.59171025,84.57712675
806,3.441862765,7.235226004,1.076008494,75.98061936,85.2116722
577,3.611009911,6.18393539,1.812170244,77.16922018,81.37331705
456,2.190241827,6.121580395,2.671875132,76.44409926,78.63520164
1043,2.904623508,5.626507619,2.391603379,80.62740998,83.90583668
782,1.961151236,8.56439345,2.511618166,76.43830417,77.37116979
499,2.415894198,9.582071205,2.621329632,73.75762277,81.91446352
568,4.420601071,5.447736998,1.657430057,80.26239067,71.64720204
1118,2.504030304,5.578720966,1.520914202,76.42286445,89.63427171
532,2.669141767,6.872938557,2.242739556,76.19240528,86.42376942
1003,2.531922016,8.869784827,0.875401918,75.9214321,78.18301799
514,3.541638206,5.792818006,1.718607656,75.16326694,88.75269463
858,3.632693476,8.089761278,3.042081583,77.19968794,83.32923679
1166,3.155966007,7.486897844,1.487094028,76.86611087,75.75936577
934,3.293746771,10.35521283,2.333621674,75.71691865,73.35108618
841,5.272142055,2.977790631,1.464113669,77.07314949,81.14177553
792,4.320446443,8.303260119,4.003707779,75.65735621,69.40313441
604,2.293647614,1.671488095,3.150200757,76.52462464,79.68037532
587,1.138534879,6.361158511,2.629615175,76.26117455,75.7133558
663,2.343099068,6.61568654,0.940013969,74.59198563,82.36362638
1046,4.571248864,5.902018779,3.354001945,75.55428895,80.79122447
1159,2.132544563,7.290458012,1.68335701,73.81472689,89.18616763
557,4.849661196,8.168232184,2.446612938,75.70971555,70.72839247
1437,2.498184146,8.959614849,2.598074289,77.93916058,81.01707187
1047,3.278016238,5.464595691,1.459753677,77.39866035,81.76660802
871,2.398899401,4.860208625,1.518455599,75.35549894,83.4914333
570,3.857509761,8.984548369,2.491985631,73.74233106,74.83713268
1084,3.94007299,6.878842715,2.325847831,75.49896617,70.34725605
855,4.538112343,4.258512643,2.156482959,76.5382298,71.54914417
572,4.076340184,10.81974627,3.51738169,79.89255759,65.88807378
710,3.103973707,6.018942033,2.760436563,75.78997417,78.95074076
588,2.599037384,4.593786673,3.546853555,73.82947771,78.90994177
826,3.680876547,9.315596664,1.469143088,72.7370595,75.34015998
486,2.425531905,8.414815097,2.526607887,75.79748393,67.54352711
431,4.286093345,4.971444575,2.72137103,77.52064035,80.52661672
1214,4.405353356,11.74028922,3.354965673,75.52938734,82.61728931
780,3.738538344,7.456622897,2.241099136,76.46560381,80.15138055
1283,3.662668421,8.050388104,3.361668083,76.00439463,83.53855928
770,3.468760751,5.950062199,1.455454807,76.66991633,86.71108254
825,4.139747259,5.237855579,1.88227632,78.30703583,86.00304615
856,3.209714014,3.649617422,2.709607018,76.83114215,81.53563222
634,3.282151457,6.976848265,2.169023211,76.32161877,68.90956939
1062,2.487829735,5.21291841,2.929667042,76.00452899,83.40536993
711,2.079316567,4.508367666,1.412825967,76.7608105,91.73736341
597,3.0514164,4.523549297,2.506774984,78.63713814,70.94688912
512,2.820770035,7.334768113,0.829757049,75.35790105,69.65712473
739,2.03278304,7.046479759,1.698234117,76.92145563,89.69281736
587,5.118172235,6.015764584,2.459606045,76.70008732,77.05804144
694,4.810860735,3.983599135,1.065428011,80.63652177,79.90574681
836,5.258868973,4.225744669,2.703844579,74.97570796,72.69458514
894,2.372567793,5.142627495,1.367942592,74.54895016,82.83403815
778,2.101159576,4.647124038,2.495398628,77.70885984,76.77325998
1277,4.355234539,8.026331517,0.908249022,78.18672367,73.44281099
549,3.194731073,7.217278142,2.39668732,80.45508769,70.10514577
694,4.295270647,8.738218642,3.65084698,77.7056233,80.32201184
1403,2.718026792,5.92534534,1.168562574,77.80696474,87.1405684
1055,3.245473665,6.809218878,1.622731853,76.26513991,78.65761348
508,2.761401344,4.415968138,2.309492545,76.09667304,79.25227743
759,2.872575435,6.886894878,1.777265353,76.66400559,89.85356063
1093,2.147384835,8.236703019,2.255987595,74.50196786,73.95722289
795,2.392265246,4.737050979,2.830403601,75.88899539,87.14946455
616,5.577738303,6.247645402,4.280080529,77.2328805,87.36982291
498,2.629637422,5.172974099,4.297774603,77.37173818,72.63674423
445,4.267905301,4.06495397,2.37248801,76.10806874,86.09581011
614,4.188013618,10.23911465,2.257825218,76.15212034,79.85402792
